id,title,rating,release_year,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,poster_url,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,genres,overview,trailer_url,youtube_search_url,embed_url_template
591,The Da Vinci Code,6.721,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/tYXOOkDxJ7jSvUX5j1Hbks1GjBZ.jpg,,,,,,,Thriller| Mystery,"The Da Vinci Code is a Thriller,  Mystery film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Da+Vinci+Code+official+trailer,https://www.youtube.com/results?search_query=The+Da+Vinci+Code+official+trailer,https://www.youtube.com/embed/VIDEO_ID
2501,The Bourne Identity,7.463,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,,,,,,,Action| Drama| Mystery| Thriller,"The Bourne Identity is a Action,  Drama,  Mystery,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Bourne+Identity+official+trailer,https://www.youtube.com/results?search_query=The+Bourne+Identity+official+trailer,https://www.youtube.com/embed/VIDEO_ID
18239,The Twilight Saga: New Moon,6.003,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/j5jM5pq78ObAXX1WhTsb115EkLl.jpg,,,,,,,Adventure| Fantasy| Drama| Romance,"The Twilight Saga: New Moon is a Adventure,  Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+New+Moon+official+trailer,https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+New+Moon+official+trailer,https://www.youtube.com/embed/VIDEO_ID
568124,Encanto,7.63,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,,,,,,,Animation| Comedy| Family| Fantasy,"Encanto is a Animation,  Comedy,  Family,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Encanto+official+trailer,https://www.youtube.com/results?search_query=Encanto+official+trailer,https://www.youtube.com/embed/VIDEO_ID
9741,Unbreakable,7.134,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/mLuehrGLiK5zFCyRmDDOH6gbfPf.jpg,,,,,,,Thriller| Drama| Mystery,"Unbreakable is a Thriller,  Drama,  Mystery film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Unbreakable+official+trailer,https://www.youtube.com/results?search_query=Unbreakable+official+trailer,https://www.youtube.com/embed/VIDEO_ID
54138,Star Trek Into Darkness,7.328,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg,,,,,,,Action| Adventure| Science Fiction,"Star Trek Into Darkness is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Star+Trek+Into+Darkness+official+trailer,https://www.youtube.com/results?search_query=Star+Trek+Into+Darkness+official+trailer,https://www.youtube.com/embed/VIDEO_ID
414906,The Batman,7.705,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/74xTEgt7R36Fpooo50r9T25onhq.jpg,,,,,,,Crime| Mystery| Thriller,"The Batman is a Crime,  Mystery,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Batman+official+trailer,https://www.youtube.com/results?search_query=The+Batman+official+trailer,https://www.youtube.com/embed/VIDEO_ID
9487,A Bug's Life,6.969,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,,,,,,,Adventure| Animation| Comedy| Family,"A Bug's Life is a Adventure,  Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=A+Bug%27s+Life+official+trailer,https://www.youtube.com/results?search_query=A+Bug%27s+Life+official+trailer,https://www.youtube.com/embed/VIDEO_ID
47971,xXx: Return of Xander Cage,6.138,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,,,,,,,Action| Adventure| Crime,"xXx: Return of Xander Cage is a Action,  Adventure,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=xXx%3A+Return+of+Xander+Cage+official+trailer,https://www.youtube.com/results?search_query=xXx%3A+Return+of+Xander+Cage+official+trailer,https://www.youtube.com/embed/VIDEO_ID
337404,Cruella,8.055,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,,,,,,,Comedy| Crime,"Cruella is a Comedy,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Cruella+official+trailer,https://www.youtube.com/results?search_query=Cruella+official+trailer,https://www.youtube.com/embed/VIDEO_ID
87,Indiana Jones and the Temple of Doom,7.294,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/n9WlJCilqSZ3m1ROSzv31v7KVOf.jpg,,,,,,,Adventure| Action,"Indiana Jones and the Temple of Doom is a Adventure,  Action film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Indiana+Jones+and+the+Temple+of+Doom+official+trailer,https://www.youtube.com/results?search_query=Indiana+Jones+and+the+Temple+of+Doom+official+trailer,https://www.youtube.com/embed/VIDEO_ID
13183,Watchmen,7.333,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aZvOkdo203bm1kpcY0A0Tn074ER.jpg,,,,,,,Action| Mystery| Science Fiction,"Watchmen is a Action,  Mystery,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Watchmen+official+trailer,https://www.youtube.com/results?search_query=Watchmen+official+trailer,https://www.youtube.com/embed/VIDEO_ID
9479,The Nightmare Before Christmas,7.841,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,,,,,,,Fantasy| Animation| Family,"The Nightmare Before Christmas is a Fantasy,  Animation,  Family film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Nightmare+Before+Christmas+official+trailer,https://www.youtube.com/results?search_query=The+Nightmare+Before+Christmas+official+trailer,https://www.youtube.com/embed/VIDEO_ID
566525,Shang-Chi and the Legend of the Ten Rings,7.589,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9f2Q0U3IOsLgrI2HkvldwSABZy5.jpg,,,,,,,Action| Adventure| Fantasy,"Shang-Chi and the Legend of the Ten Rings is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Shang-Chi+and+the+Legend+of+the+Ten+Rings+official+trailer,https://www.youtube.com/results?search_query=Shang-Chi+and+the+Legend+of+the+Ten+Rings+official+trailer,https://www.youtube.com/embed/VIDEO_ID
399579,Alita: Battle Angel,7.219,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xRWht48C2V8XNfzvPehyClOvDni.jpg,,,,,,,Action| Science Fiction| Adventure,"Alita: Battle Angel is a Action,  Science Fiction,  Adventure film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Alita%3A+Battle+Angel+official+trailer,https://www.youtube.com/results?search_query=Alita%3A+Battle+Angel+official+trailer,https://www.youtube.com/embed/VIDEO_ID
664413,365 dni,7.063,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/6KwrHucIE3CvNT7kTm2MAlZ4fYF.jpg,,,,,,,Romance| Drama,"365 dni is a Romance,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=365+dni+official+trailer,https://www.youtube.com/results?search_query=365+dni+official+trailer,https://www.youtube.com/embed/VIDEO_ID
124905,Godzilla,6.289,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zokD6uxR2iWfYM3Y84yGJvnNTK7.jpg,,,,,,,Action| Drama| Science Fiction,"Godzilla is a Action,  Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Godzilla+official+trailer,https://www.youtube.com/results?search_query=Godzilla+official+trailer,https://www.youtube.com/embed/VIDEO_ID
50620,The Twilight Saga: Breaking Dawn - Part 2,6.468,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,,,,,,,Adventure| Fantasy| Drama| Romance,"The Twilight Saga: Breaking Dawn - Part 2 is a Adventure,  Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+Breaking+Dawn+-+Part+2+official+trailer,https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+Breaking+Dawn+-+Part+2+official+trailer,https://www.youtube.com/embed/VIDEO_ID
423,The Pianist,8.382,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,,,,,,,Drama| War,"The Pianist is a Drama,  War film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Pianist+official+trailer,https://www.youtube.com/results?search_query=The+Pianist+official+trailer,https://www.youtube.com/embed/VIDEO_ID
564,The Mummy,6.906,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,,,,,,,Adventure| Action| Fantasy,"The Mummy is a Adventure,  Action,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Mummy+official+trailer,https://www.youtube.com/results?search_query=The+Mummy+official+trailer,https://www.youtube.com/embed/VIDEO_ID
176,Saw,7.4,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4da0TS3iQ1IzuyhDS8elgkmOfrN.jpg,,,,,,,Horror| Mystery| Crime,"Saw is a Horror,  Mystery,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Saw+official+trailer,https://www.youtube.com/results?search_query=Saw+official+trailer,https://www.youtube.com/embed/VIDEO_ID
318846,The Big Short,7.344,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/isuQWbJPbjybBEWdcCaBUPmU0XO.jpg,,,,,,,Comedy| Drama,"The Big Short is a Comedy,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Big+Short+official+trailer,https://www.youtube.com/results?search_query=The+Big+Short+official+trailer,https://www.youtube.com/embed/VIDEO_ID
810,Shrek the Third,6.287,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/n4SexGGQzI26E269tfpa80MZaGV.jpg,,,,,,,Fantasy| Adventure| Animation| Comedy| Family,"Shrek the Third is a Fantasy,  Adventure,  Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Shrek+the+Third+official+trailer,https://www.youtube.com/results?search_query=Shrek+the+Third+official+trailer,https://www.youtube.com/embed/VIDEO_ID
107,Snatch,7.801,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,,,,,,,Crime| Comedy,"Snatch is a Crime,  Comedy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Snatch+official+trailer,https://www.youtube.com/results?search_query=Snatch+official+trailer,https://www.youtube.com/embed/VIDEO_ID
138832,We're the Millers,6.814,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg,,,,,,,Comedy| Crime,"We're the Millers is a Comedy,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=We%27re+the+Millers+official+trailer,https://www.youtube.com/results?search_query=We%27re+the+Millers+official+trailer,https://www.youtube.com/embed/VIDEO_ID
50619,The Twilight Saga: Breaking Dawn - Part 1,6.201,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,,,,,,,Adventure| Fantasy| Romance,"The Twilight Saga: Breaking Dawn - Part 1 is a Adventure,  Fantasy,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+Breaking+Dawn+-+Part+1+official+trailer,https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+Breaking+Dawn+-+Part+1+official+trailer,https://www.youtube.com/embed/VIDEO_ID
24021,The Twilight Saga: Eclipse,6.214,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3mFM80dPzSqoXXuC2UMvLIRWX32.jpg,,,,,,,Adventure| Fantasy| Drama| Romance,"The Twilight Saga: Eclipse is a Adventure,  Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+Eclipse+official+trailer,https://www.youtube.com/results?search_query=The+Twilight+Saga%3A+Eclipse+official+trailer,https://www.youtube.com/embed/VIDEO_ID
68724,Elysium,6.499,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg,,,,,,,Science Fiction| Action| Drama| Thriller,"Elysium is a Science Fiction,  Action,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Elysium+official+trailer,https://www.youtube.com/results?search_query=Elysium+official+trailer,https://www.youtube.com/embed/VIDEO_ID
3933,Corpse Bride,7.527,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,,,,,,,Romance| Fantasy| Animation,"Corpse Bride is a Romance,  Fantasy,  Animation film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Corpse+Bride+official+trailer,https://www.youtube.com/results?search_query=Corpse+Bride+official+trailer,https://www.youtube.com/embed/VIDEO_ID
177677,Mission: Impossible - Rogue Nation,7.19,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jwqL7croP7JMVfz0l9o7V4yJsJO.jpg,,,,,,,Action| Adventure,"Mission: Impossible - Rogue Nation is a Action,  Adventure film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Mission%3A+Impossible+-+Rogue+Nation+official+trailer,https://www.youtube.com/results?search_query=Mission%3A+Impossible+-+Rogue+Nation+official+trailer,https://www.youtube.com/embed/VIDEO_ID
156022,The Equalizer,7.247,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,,,,,,,Thriller| Action| Crime,"The Equalizer is a Thriller,  Action,  Crime film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Equalizer+official+trailer,https://www.youtube.com/results?search_query=The+Equalizer+official+trailer,https://www.youtube.com/embed/VIDEO_ID
45269,The King's Speech,7.74,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg,,,,,,,Drama| History,"The King's Speech is a Drama,  History film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+King%27s+Speech+official+trailer,https://www.youtube.com/results?search_query=The+King%27s+Speech+official+trailer,https://www.youtube.com/embed/VIDEO_ID
620,Ghostbusters,7.467,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7E8nLijS9AwwUEPu2oFYOVKhdFA.jpg,,,,,,,Comedy| Fantasy,"Ghostbusters is a Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Ghostbusters+official+trailer,https://www.youtube.com/results?search_query=Ghostbusters+official+trailer,https://www.youtube.com/embed/VIDEO_ID
109439,The Hangover Part III,6.211,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,,,,,,,Comedy,The Hangover Part III is a Comedy film. The story follows characters facing challenges and events that shape their journey.,https://www.youtube.com/results?search_query=The+Hangover+Part+III+official+trailer,https://www.youtube.com/results?search_query=The+Hangover+Part+III+official+trailer,https://www.youtube.com/embed/VIDEO_ID
954,Mission: Impossible,6.968,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,,,,,,,Adventure| Action| Thriller,"Mission: Impossible is a Adventure,  Action,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Mission%3A+Impossible+official+trailer,https://www.youtube.com/results?search_query=Mission%3A+Impossible+official+trailer,https://www.youtube.com/embed/VIDEO_ID
466282,To All the Boys I've Loved Before,7.642,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,,,,,,,Comedy| Romance,"To All the Boys I've Loved Before is a Comedy,  Romance film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=To+All+the+Boys+I%27ve+Loved+Before+official+trailer,https://www.youtube.com/results?search_query=To+All+the+Boys+I%27ve+Loved+Before+official+trailer,https://www.youtube.com/embed/VIDEO_ID
76492,Hotel Transylvania,7.0,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,,,,,,,Animation| Comedy| Family| Fantasy,"Hotel Transylvania is a Animation,  Comedy,  Family,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Hotel+Transylvania+official+trailer,https://www.youtube.com/results?search_query=Hotel+Transylvania+official+trailer,https://www.youtube.com/embed/VIDEO_ID
254128,San Andreas,6.229,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,,,,,,,Action| Drama| Thriller,"San Andreas is a Action,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=San+Andreas+official+trailer,https://www.youtube.com/results?search_query=San+Andreas+official+trailer,https://www.youtube.com/embed/VIDEO_ID
281338,War for the Planet of the Apes,7.16,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ijQHiImv16vNSeZQsmih04kwn0C.jpg,,,,,,,Drama| Science Fiction| War,"War for the Planet of the Apes is a Drama,  Science Fiction,  War film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=War+for+the+Planet+of+the+Apes+official+trailer,https://www.youtube.com/results?search_query=War+for+the+Planet+of+the+Apes+official+trailer,https://www.youtube.com/embed/VIDEO_ID
474350,It Chapter Two,6.854,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,,,,,,,Horror| Fantasy,"It Chapter Two is a Horror,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=It+Chapter+Two+official+trailer,https://www.youtube.com/results?search_query=It+Chapter+Two+official+trailer,https://www.youtube.com/embed/VIDEO_ID
300668,Annihilation,6.398,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,,,,,,,Science Fiction| Horror,"Annihilation is a Science Fiction,  Horror film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Annihilation+official+trailer,https://www.youtube.com/results?search_query=Annihilation+official+trailer,https://www.youtube.com/embed/VIDEO_ID
180,Minority Report,7.3,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg,,,,,,,Action| Thriller| Science Fiction| Mystery,"Minority Report is a Action,  Thriller,  Science Fiction,  Mystery film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Minority+Report+official+trailer,https://www.youtube.com/results?search_query=Minority+Report+official+trailer,https://www.youtube.com/embed/VIDEO_ID
152532,Dallas Buyers Club,7.932,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,,,,,,,Drama| History,"Dallas Buyers Club is a Drama,  History film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Dallas+Buyers+Club+official+trailer,https://www.youtube.com/results?search_query=Dallas+Buyers+Club+official+trailer,https://www.youtube.com/embed/VIDEO_ID
453395,Doctor Strange in the Multiverse of Madness,7.355,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,,,,,,,Fantasy| Action| Adventure,"Doctor Strange in the Multiverse of Madness is a Fantasy,  Action,  Adventure film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Doctor+Strange+in+the+Multiverse+of+Madness+official+trailer,https://www.youtube.com/results?search_query=Doctor+Strange+in+the+Multiverse+of+Madness+official+trailer,https://www.youtube.com/embed/VIDEO_ID
8373,Transformers: Revenge of the Fallen,6.2,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,,,,,,,Science Fiction| Action| Adventure,"Transformers: Revenge of the Fallen is a Science Fiction,  Action,  Adventure film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Transformers%3A+Revenge+of+the+Fallen+official+trailer,https://www.youtube.com/results?search_query=Transformers%3A+Revenge+of+the+Fallen+official+trailer,https://www.youtube.com/embed/VIDEO_ID
512200,Jumanji: The Next Level,6.931,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,,,,,,,Adventure| Comedy| Fantasy,"Jumanji: The Next Level is a Adventure,  Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Jumanji%3A+The+Next+Level+official+trailer,https://www.youtube.com/results?search_query=Jumanji%3A+The+Next+Level+official+trailer,https://www.youtube.com/embed/VIDEO_ID
10625,Mean Girls,7.186,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2ZkuQXvVhh45uSvkBej4S7Ix1NJ.jpg,,,,,,,Comedy,Mean Girls is a Comedy film. The story follows characters facing challenges and events that shape their journey.,https://www.youtube.com/results?search_query=Mean+Girls+official+trailer,https://www.youtube.com/results?search_query=Mean+Girls+official+trailer,https://www.youtube.com/embed/VIDEO_ID
348350,Solo: A Star Wars Story,6.563,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,,,,,,,Science Fiction| Adventure| Action,"Solo: A Star Wars Story is a Science Fiction,  Adventure,  Action film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Solo%3A+A+Star+Wars+Story+official+trailer,https://www.youtube.com/results?search_query=Solo%3A+A+Star+Wars+Story+official+trailer,https://www.youtube.com/embed/VIDEO_ID
87101,Terminator Genisys,5.924,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,,,,,,,Science Fiction| Action| Thriller| Adventure,"Terminator Genisys is a Science Fiction,  Action,  Thriller,  Adventure film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Terminator+Genisys+official+trailer,https://www.youtube.com/results?search_query=Terminator+Genisys+official+trailer,https://www.youtube.com/embed/VIDEO_ID
158015,The Purge,6.25,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,,,,,,,Science Fiction| Horror| Thriller,"The Purge is a Science Fiction,  Horror,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=The+Purge+official+trailer,https://www.youtube.com/results?search_query=The+Purge+official+trailer,https://www.youtube.com/embed/VIDEO_ID
391713,Lady Bird,7.271,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,,,,,,,Drama| Comedy,"Lady Bird is a Drama,  Comedy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Lady+Bird+official+trailer,https://www.youtube.com/results?search_query=Lady+Bird+official+trailer,https://www.youtube.com/embed/VIDEO_ID
273481,Sicario,7.39,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg,,,,,,,Action| Crime| Thriller,"Sicario is a Action,  Crime,  Thriller film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Sicario+official+trailer,https://www.youtube.com/results?search_query=Sicario+official+trailer,https://www.youtube.com/embed/VIDEO_ID
464052,Wonder Woman 1984,6.478,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,,,,,,,Action| Adventure| Fantasy,"Wonder Woman 1984 is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Wonder+Woman+1984+official+trailer,https://www.youtube.com/results?search_query=Wonder+Woman+1984+official+trailer,https://www.youtube.com/embed/VIDEO_ID
126889,Alien: Covenant,6.1,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,,,,,,,Science Fiction| Horror| Mystery,"Alien: Covenant is a Science Fiction,  Horror,  Mystery film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Alien%3A+Covenant+official+trailer,https://www.youtube.com/results?search_query=Alien%3A+Covenant+official+trailer,https://www.youtube.com/embed/VIDEO_ID
450465,Glass,6.677,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg,,,,,,,Thriller| Drama| Science Fiction,"Glass is a Thriller,  Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=Glass+official+trailer,https://www.youtube.com/results?search_query=Glass+official+trailer,https://www.youtube.com/embed/VIDEO_ID
670,ì˜¬ë“œë³´ì´,8.274,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,,,,,,,Drama| Thriller| Mystery| Action,"ì˜¬ë“œë³´ì´ is a Drama,  Thriller,  Mystery,  Action film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=%C3%AC%CB%9C%C2%AC%C3%AB%E2%80%9C%C5%93%C3%AB%C2%B3%C2%B4%C3%AC%C2%9D%C2%B4+official+trailer,https://www.youtube.com/results?search_query=%C3%AC%CB%9C%C2%AC%C3%AB%E2%80%9C%C5%93%C3%AB%C2%B3%C2%B4%C3%AC%C2%9D%C2%B4+official+trailer,https://www.youtube.com/embed/VIDEO_ID
537915,After,7.137,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,,,,,,,Romance| Drama,"After is a Romance,  Drama film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=After+official+trailer,https://www.youtube.com/results?search_query=After+official+trailer,https://www.youtube.com/embed/VIDEO_ID
122906,About Time,7.905,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iR1bVfURbN7r1C46WHFbwCkVve.jpg,,,,,,,Drama| Romance| Fantasy,"About Time is a Drama,  Romance,  Fantasy film. The story follows characters facing challenges and events that shape their journey.",https://www.youtube.com/results?search_query=About+Time+official+trailer,https://www.youtube.com/results?search_query=About+Time+official+trailer,https://www.youtube.com/embed/VIDEO_ID
